date,nav
2016-10-19,3297.3496
2016-10-20,3297.9555
2016-10-21,3298.5155
2016-10-23,3299.7659
2016-10-24,3300.377
2016-10-25,3300.9863
2016-10-26,3301.5958
2016-10-27,3302.2025
2016-10-28,3302.8225
2016-10-31,3304.6573
2016-11-01,3305.2766
2016-11-02,3305.8902
2016-11-03,3306.5054
2016-11-04,3307.1195
2016-11-06,3308.346
2016-11-07,3308.9568
2016-11-08,3309.568
2016-11-09,3310.1841
2016-11-10,3310.7985
2016-11-11,3311.4206
2016-11-14,3313.2632
2016-11-15,3313.9608
2016-11-16,3314.6059
2016-11-17,3315.2236
2016-11-18,3315.833
2016-11-20,3317.0768
2016-11-21,3317.7077
2016-11-22,3318.3199
2016-11-23,3318.9476
2016-11-24,3319.7674
2016-11-25,3320.2845
2016-11-27,3321.4727
2016-11-28,3321.9533
2016-11-29,3322.5491
2016-11-30,3323.183
2016-12-01,3323.7685
2016-12-02,3324.091
2016-12-04,3325.3068
2016-12-05,3325.9363
2016-12-06,3326.5241
2016-12-07,3326.6282
2016-12-08,3327.206
2016-12-09,3327.8721
2016-12-12,3329.6099
2016-12-13,3330.2177
2016-12-14,3330.8499
2016-12-15,3331.4481
2016-12-16,3331.9311
2016-12-18,3333.202
2016-12-19,3333.7658
2016-12-20,3334.3649
2016-12-21,3334.9395
2016-12-22,3335.4822
2016-12-23,3335.9415
2016-12-25,3337.3036
2016-12-26,3337.8844
2016-12-27,3338.4742
2016-12-28,3339.1087
2016-12-29,3339.7057
2016-12-30,3340.3831
2017-01-01,3341.6261
2017-01-02,3342.2468
2017-01-03,3342.8581
2017-01-04,3343.4504
2017-01-05,3344.0332
2017-01-06,3344.6377
2017-01-08,3345.8006
2017-01-09,3346.3857
2017-01-10,3346.9752
2017-01-11,3347.5491
2017-01-12,3348.1344
2017-01-13,3348.7321
2017-01-15,3349.9292
2017-01-16,3350.5195
2017-01-17,3351.1052
2017-01-18,3351.7146
2017-01-19,3352.3153
2017-01-20,3352.9119
2017-01-22,3354.1307
2017-01-23,3354.7281
2017-01-24,3355.331
2017-01-25,3355.8844
2017-01-26,3356.5187
2017-01-27,3357.1171
2017-01-29,3358.3187
2017-01-30,3358.9266
2017-01-31,3359.5364
2017-02-01,3360.1553
2017-02-02,3360.7552
2017-02-03,3361.3876
2017-02-05,3362.6327
2017-02-06,3363.2356
2017-02-07,3363.8316
2017-02-08,3364.1948
2017-02-09,3364.7957
2017-02-10,3365.4149
2017-02-12,3366.6653
2017-02-13,3367.2951
2017-02-14,3367.9234
2017-02-15,3368.5395
2017-02-16,3369.1393
2017-02-17,3369.7884
2017-02-19,3370.9916
2017-02-20,3371.5929
2017-02-21,3372.1964
2017-02-22,3372.8098
2017-02-23,3373.4434
2017-02-26,3375.2892
2017-02-27,3375.9059
2017-02-28,3376.5187
2017-03-01,3377.1059
2017-03-02,3377.7013
2017-03-03,3378.2907
2017-03-05,3379.5549
2017-03-06,3380.131
2017-03-07,3380.7249
2017-03-08,3381.3211
2017-03-09,3381.8949
2017-03-10,3382.4619
2017-03-13,3384.2804
2017-03-14,3384.8697
2017-03-15,3385.499
2017-03-16,3386.1096
2017-03-17,3386.6985
2017-03-19,3388.0524
2017-03-20,3388.6912
2017-03-21,3389.3605
2017-03-22,3390.0157
2017-03-23,3390.6252
2017-03-24,3391.2272
2017-03-26,3392.4825
2017-03-27,3393.0739
2017-03-28,3393.6617
2017-03-29,3394.2784
2017-03-30,3394.8801
2017-03-31,3395.8471
2017-04-02,3397.3563
2017-04-03,3397.9286
2017-04-04,3398.5121
2017-04-05,3399.1106
2017-04-06,3399.6978
2017-04-07,3400.28
2017-04-09,3401.4509
2017-04-10,3402.0715
2017-04-11,3402.6946
2017-04-12,3403.3109
2017-04-13,3403.8668
2017-04-16,3405.7759
2017-04-17,3406.3729
2017-04-18,3406.9751
2017-04-19,3407.5716
2017-04-20,3408.1668
2017-04-21,3408.7567
2017-04-23,3409.9717
2017-04-24,3410.5636
2017-04-25,3411.1644
2017-04-26,3411.7395
2017-04-27,3412.3377
2017-04-28,3412.9483
2017-05-01,3414.787
2017-05-02,3415.3902
2017-05-03,3415.9934
2017-05-04,3416.5907
2017-05-05,3417.1956
2017-05-07,3418.3994
2017-05-08,3419.0012
2017-05-09,3419.6046
2017-05-10,3420.1978
2017-05-11,3420.811
2017-05-12,3421.3996
2017-05-14,3422.6103
2017-05-15,3423.2162
2017-05-16,3423.8348
2017-05-17,3424.4451
2017-05-18,3425.0538
2017-05-19,3425.6616
2017-05-21,3426.8536
2017-05-22,3427.4639
2017-05-23,3428.0849
2017-05-24,3428.6965
2017-05-25,3429.3081
2017-05-26,3429.9237
2017-05-28,3431.1415
2017-05-29,3431.7449
2017-05-30,3432.3465
2017-05-31,3432.9463
2017-06-01,3433.557
2017-06-02,3434.1943
2017-06-04,3435.3928
2017-06-05,3436.0053
2017-06-06,3436.5893
2017-06-07,3437.2181
2017-06-08,3437.8295
2017-06-09,3438.4636
2017-06-11,3439.6816
2017-06-12,3440.2725
2017-06-13,3440.9013
2017-06-14,3441.5029
2017-06-15,3442.1103
2017-06-16,3442.7067
2017-06-18,3443.908
2017-06-19,3444.5165
2017-06-20,3445.115
2017-06-21,3445.7205
2017-06-22,3446.3278
2017-06-23,3446.9477
2017-06-26,3448.7966
2017-06-27,3449.4114
2017-06-28,3449.9969
2017-06-29,3450.5748
2017-06-30,3451.246
2017-07-02,3452.5884
2017-07-03,3453.207
2017-07-04,3453.8592
2017-07-05,3454.4816
2017-07-06,3455.1129
2017-07-07,3455.7809
2017-07-09,3456.9857
2017-07-10,3457.6327
2017-07-11,3458.2367
2017-07-12,3458.8728
2017-07-13,3459.5201
2017-07-14,3460.1391
2017-07-16,3461.3384
2017-07-17,3461.952
2017-07-18,3462.5699
2017-07-19,3463.2174
2017-07-20,3463.8272
2017-07-21,3464.4634
2017-07-23,3465.6748
2017-07-24,3466.2928
2017-07-25,3466.8883
2017-07-26,3467.5183
2017-07-27,3468.107
2017-07-28,3468.7047
2017-07-30,3469.9106
2017-07-31,3470.5092
2017-08-01,3471.0974
2017-08-02,3471.702
2017-08-03,3472.3171
2017-08-04,3472.9164
2017-08-06,3474.1128
2017-08-07,3474.7115
2017-08-08,3475.3099
2017-08-09,3475.9185
2017-08-10,3476.5118
2017-08-11,3477.1149
2017-08-13,3478.3021
2017-08-14,3478.9037
2017-08-15,3479.4987
2017-08-16,3480.0686
2017-08-17,3480.6884
2017-08-18,3481.2819
2017-08-20,3482.474
2017-08-21,3483.0632
2017-08-22,3483.6659
2017-08-23,3484.2725
2017-08-24,3484.8561
2017-08-27,3486.6244
2017-08-28,3487.2089
2017-08-29,3487.8157
2017-08-30,3488.4005
2017-08-31,3489.0178
2017-09-01,3489.6208
2017-09-03,3490.8296
2017-09-04,3491.4433
2017-09-05,3492.0355
2017-09-06,3492.6349
2017-09-07,3493.227
2017-09-08,3493.8069
2017-09-10,3494.9759
2017-09-11,3495.5739
2017-09-12,3496.1883
2017-09-13,3496.7768
2017-09-14,3497.3672
2017-09-15,3497.9925
2017-09-17,3499.2095
2017-09-18,3499.8105
2017-09-19,3500.4063
2017-09-20,3501.0242
2017-09-21,3501.6227
2017-09-22,3502.1914
2017-09-24,3503.3869
2017-09-25,3504.023
2017-09-26,3504.6901
2017-09-27,3505.2812
2017-09-28,3505.8793
2017-09-29,3506.5189
2017-10-02,3508.3081
2017-10-03,3508.956
2017-10-04,3509.5354
2017-10-05,3510.1388
2017-10-06,3510.7308
2017-10-08,3511.9282
2017-10-09,3512.5321
2017-10-10,3513.115
2017-10-11,3513.7349
2017-10-12,3514.3437
2017-10-13,3514.9665
2017-10-15,3516.1886
2017-10-16,3516.8144
2017-10-17,3517.4036
2017-10-18,3518.0043
2017-10-22,3520.3989
2017-10-23,3521.011
2017-10-24,3521.5948
2017-10-25,3522.221
2017-10-26,3522.8018
2017-10-27,3523.411
2017-10-29,3524.6227
2017-10-30,3525.2191
2017-10-31,3525.8116
2017-11-01,3526.408
2017-11-02,3527.0105
2017-11-03,3527.601
2017-11-05,3528.798
2017-11-06,3529.4068
2017-11-07,3530.0342
2017-11-08,3530.6387
2017-11-09,3531.2451
2017-11-10,3531.8502
2017-11-12,3533.0683
2017-11-13,3533.6697
2017-11-14,3534.2681
2017-11-15,3534.8827
2017-11-16,3535.4928
2017-11-17,3536.0914
2017-11-19,3537.2944
2017-11-20,3537.9161
2017-11-21,3538.5166
2017-11-22,3539.1201
2017-11-23,3539.7227
2017-11-24,3540.3302
2017-11-26,3541.5561
2017-11-27,3542.15
2017-11-28,3542.7641
2017-11-29,3543.3719
2017-11-30,3543.9693
2017-12-03,3545.7868
2017-12-04,3546.3997
2017-12-05,3546.9882
2017-12-06,3547.5998
2017-12-07,3548.2344
2017-12-08,3548.8589
2017-12-10,3550.1024
2017-12-11,3550.7104
2017-12-12,3551.3086
2017-12-13,3551.9114
2017-12-14,3552.4995
2017-12-15,3553.0779
2017-12-17,3554.2968
2017-12-18,3554.8994
2017-12-19,3555.4996
2017-12-20,3556.0288
2017-12-21,3556.5746
2017-12-22,3557.2266
2017-12-25,3559.0987
2017-12-26,3559.6842
2017-12-27,3560.3213
2017-12-28,3560.9847
2017-12-29,3561.7674
2017-12-31,3563.0394
2018-01-01,3563.7227
2018-01-02,3564.3398
2018-01-03,3564.9531
2018-01-04,3565.5403
2018-01-05,3566.1723
2018-01-07,3567.4437
2018-01-08,3568.0726
2018-01-09,3568.6921
2018-01-10,3569.3069
2018-01-11,3569.9336
2018-01-12,3570.5428
2018-01-14,3571.8037
2018-01-15,3572.4517
2018-01-16,3573.0813
2018-01-17,3573.6985
2018-01-18,3574.3341
2018-01-19,3574.9524
2018-01-21,3576.2535
2018-01-22,3576.887
2018-01-23,3577.5242
2018-01-24,3578.159
2018-01-25,3578.7968
2018-01-28,3580.73
2018-01-29,3581.3825
2018-01-30,3582.0546
2018-01-31,3582.7053
2018-02-01,3583.3151
2018-02-02,3583.9712
2018-02-04,3585.2874
2018-02-05,3585.91
2018-02-06,3586.5624
2018-02-07,3587.2406
2018-02-08,3587.8768
2018-02-09,3588.5597
2018-02-11,3589.8896
2018-02-12,3590.5319
2018-02-13,3591.185
2018-02-14,3591.8457
2018-02-15,3592.5023
2018-02-16,3593.1606
2018-02-19,3595.1452
2018-02-20,3595.768
2018-02-21,3596.4411
2018-02-22,3597.0718
2018-02-23,3597.7262
2018-02-25,3599.0464
2018-02-26,3599.7169
2018-02-27,3600.3825
2018-02-28,3601.0493
2018-03-01,3601.76
2018-03-04,3603.8577
2018-03-05,3604.5069
2018-03-06,3605.2029
2018-03-07,3606.0523
2018-03-08,3606.6961
2018-03-09,3607.3635
2018-03-11,3608.7393
2018-03-12,3609.4878
2018-03-13,3610.1864
2018-03-14,3610.8811
2018-03-15,3611.6945
2018-03-16,3612.8496
2018-03-18,3614.2642
2018-03-19,3614.9855
2018-03-20,3615.6278
2018-03-21,3616.2006
2018-03-22,3616.823
2018-03-23,3617.299
2018-03-25,3618.7356
2018-03-26,3619.302
2018-03-27,3620.0415
2018-03-28,3622.3038
2018-03-31,3624.4209
2018-04-02,3625.8417
2018-04-03,3626.587
2018-04-04,3627.3585
2018-04-05,3628.0483
2018-04-06,3628.7427
2018-04-08,3630.1161
2018-04-09,3630.831
2018-04-10,3631.5028
2018-04-11,3632.1726
2018-04-12,3632.833
2018-04-13,3633.52
2018-04-15,3634.9082
2018-04-16,3635.6015
2018-04-17,3636.2486
2018-04-18,3636.9573
2018-04-19,3637.6273
2018-04-20,3638.1565
2018-04-22,3639.5464
2018-04-23,3640.1528
2018-04-24,3640.8015
2018-04-25,3641.4727
2018-04-26,3642.1652
2018-04-27,3642.8498
2018-05-01,3645.6219
2018-05-02,3646.2495
2018-05-03,3646.8796
2018-05-04,3647.4455
2018-05-06,3648.8176
2018-05-07,3649.4832
2018-05-08,3650.0968
2018-05-09,3650.6892
2018-05-10,3651.1807
2018-05-11,3651.8417
2018-05-13,3653.2387
2018-05-14,3653.8744
2018-05-15,3654.3493
2018-05-16,3654.9359
2018-05-17,3655.5548
2018-05-18,3656.2124
2018-05-20,3657.6351
2018-05-21,3658.2341
2018-05-22,3658.9296
2018-05-23,3659.6033
2018-05-24,3660.2814
2018-05-25,3660.977
2018-05-27,3662.439
2018-05-28,3663.1364
2018-05-29,3663.9097
2018-05-30,3664.6508
2018-05-31,3665.3407
2018-06-01,3666.0448
2018-06-04,3668.204
2018-06-05,3669.0214
2018-06-06,3669.9188
2018-06-07,3670.6413
2018-06-08,3671.3584
2018-06-11,3673.5316
2018-06-12,3674.2557
2018-06-13,3674.9731
2018-06-14,3675.6996
2018-06-15,3676.4459
2018-06-18,3678.745
2018-06-19,3679.6877
2018-06-20,3680.5289
2018-06-21,3681.283
2018-06-22,3681.9541
2018-06-25,3684.2275
2018-06-26,3684.9108
2018-06-27,3685.6369
2018-06-28,3686.4049
2018-06-29,3687.607
2018-07-02,3690.1901
2018-07-03,3690.9285
2018-07-04,3692.0381
2018-07-05,3692.8716
2018-07-06,3693.6113
2018-07-09,3695.9951
2018-07-10,3696.726
2018-07-11,3697.3895
2018-07-12,3698.1859
2018-07-13,3698.9137
2018-07-16,3701.0161
2018-07-17,3701.7623
2018-07-18,3702.5496
2018-07-19,3703.1936
2018-07-20,3703.8209
2018-07-23,3705.8583
2018-07-24,3706.3373
2018-07-25,3707.0207
2018-07-26,3707.6921
2018-07-27,3708.5793
2018-07-30,3710.7551
2018-07-31,3711.5296
2018-08-01,3712.2854
2018-08-02,3713.1986
2018-08-03,3714.0635
2018-08-06,3716.2854
2018-08-07,3717.0545
2018-08-08,3717.8237
2018-08-09,3718.6457
2018-08-10,3719.3725
2018-08-13,3721.5141
2018-08-14,3722.2147
2018-08-16,3723.6676
2018-08-20,3726.5822
2018-08-21,3727.2407
2018-08-23,3728.6055
2018-08-24,3729.2354
2018-08-27,3731.4211
2018-08-28,3732.179
2018-08-29,3733.2403
2018-08-30,3733.9957
2018-08-31,3734.7722
2018-09-03,3737.1712
2018-09-04,3737.9052
2018-09-05,3738.5233
2018-09-06,3739.3085
2018-09-07,3740.0724
2018-09-10,3741.6037
2018-09-11,3741.621
2018-09-12,3742.3052
2018-09-14,3743.6318
2018-09-17,3745.8106
2018-09-18,3746.8412
2018-09-19,3747.5204
2018-09-21,3749.0203
2018-09-24,3750.4164
2018-09-25,3748.5485
2018-09-26,3749.3624
2018-09-27,3752.2921
2018-09-28,3754.1776
2018-10-01,3756.8327
2018-10-03,3758.1588
2018-10-04,3758.624
2018-10-05,3761.4006
2018-10-08,3763.7318
2018-10-09,3764.4199
2018-10-10,3765.1782
2018-10-11,3765.8843
2018-10-12,3766.5512
2018-10-15,3768.6624
2018-10-16,3769.507
2018-10-17,3770.336
2018-10-19,3771.7561
2018-10-22,3774.0249
2018-10-23,3774.7256
2018-10-24,3775.5104
2018-10-25,3776.3141
2018-10-26,3777.1107
2018-10-29,3779.3355
2018-10-30,3780.0643
2018-10-31,3780.8573
2018-11-01,3781.7547
2018-11-02,3782.6099
2018-11-05,3784.9644
2018-11-06,3785.8486
2018-11-09,3788.195
2018-11-12,3790.7416
2018-11-13,3791.6315
2018-11-14,3792.7523
2018-11-15,3794.0432
2018-11-16,3795.0452
2018-11-19,3797.4247
2018-11-20,3798.2437
2018-11-22,3799.8589
2018-11-26,3803.0898
2018-11-27,3804.1093
2018-11-28,3804.9872
2018-11-29,3805.8394
2018-11-30,3806.5323
2018-12-03,3809.1775
2018-12-04,3810.26
2018-12-05,3812.0229
2018-12-06,3813.4412
2018-12-07,3814.3908
2018-12-10,3816.3984
2018-12-11,3816.9776
2018-12-12,3818.0154
2018-12-13,3819.3159
2018-12-14,3820.3688
2018-12-17,3822.6796
2018-12-18,3823.5918
2018-12-19,3824.8182
2018-12-20,3825.3474
2018-12-21,3825.9596
2018-12-24,3828.269
2018-12-26,3829.7516
2018-12-27,3830.6661
2018-12-28,3831.9643
2018-12-31,3834.7032
2019-01-01,3835.6478
2019-01-02,3836.7889
2019-01-03,3837.309
2019-01-04,3838.1051
2019-01-07,3840.3604
2019-01-08,3841.3584
2019-01-09,3842.2348
2019-01-10,3843.0364
2019-01-11,3843.8171
2019-01-14,3846.1704
2019-01-15,3847.0881
2019-01-16,3847.9891
2019-01-17,3848.8256
2019-01-18,3849.614
2019-01-21,3852.0237
2019-01-22,3853.1078
2019-01-23,3853.2079
2019-01-24,3854.028
2019-01-25,3854.7565
2019-01-28,3857.2653
2019-01-29,3858.252
2019-01-30,3859.0136
2019-01-31,3859.7657
2019-02-01,3860.3437
2019-02-04,3862.0595
2019-02-05,3862.7741
2019-02-06,3863.4747
2019-02-07,3866.0939
2019-02-08,3867.5916
2019-02-11,3869.8269
2019-02-12,3870.5686
2019-02-13,3873.2535
2019-02-14,3874.0483
2019-02-15,3873.3615
2019-02-18,3875.6324
2019-02-20,3877.1511
2019-02-21,3877.9373
2019-02-22,3878.2128
2019-02-25,3880.433
2019-02-26,3880.9587
2019-02-27,3881.6892
2019-02-28,3882.523
2019-03-01,3883.6677
2019-03-05,3886.7391
2019-03-06,3888.9141
2019-03-07,3889.6642
2019-03-08,3891.2395
2019-03-11,3893.6488
2019-03-12,3895.3984
2019-03-13,3896.9455
2019-03-14,3901.3532
2019-03-15,3902.4571
2019-03-18,3904.6634
2019-03-19,3906.2956
2019-03-20,3904.9666
2019-03-22,3905.4787
2019-03-25,3907.9094
2019-03-26,3908.667
2019-03-27,3909.9343
2019-03-28,3911.0154
2019-03-29,3919.3189
2019-04-02,3927.3237
2019-04-03,3927.7307
2019-04-04,3928.3556
2019-04-05,3928.9971
2019-04-08,3929.8635
2019-04-09,3929.5232
2019-04-10,3929.382
2019-04-11,3928.679
2019-04-12,3929.1923
2019-04-15,3930.2687
2019-04-16,3930.3122
2019-04-18,3931.8145
2019-04-22,3934.6565
2019-04-23,3933.8348
2019-04-24,3932.5059
2019-04-25,3932.7681
2019-04-26,3933.077
2019-04-30,3935.0437
2019-05-02,3935.9636
2019-05-03,3935.9902
2019-05-06,3939.3791
2019-05-07,3941.5665
2019-05-08,3943.5199
2019-05-09,3944.3106
2019-05-10,3945.6736
2019-05-13,3948.1583
2019-05-14,3949.6951
2019-05-15,3950.5061
2019-05-16,3952.2548
2019-05-17,3955.6152
2019-05-20,3958.6948
2019-05-21,3959.2603
2019-05-22,3959.9007
2019-05-23,3963.3894
2019-05-24,3964.3316
2019-05-27,3967.6125
2019-05-28,3968.2518
2019-05-29,3969.0534
2019-05-30,3971.0054
2019-05-31,3972.7088
2019-06-03,3977.9948
2019-06-04,3978.8906
2019-06-06,3981.171
2019-06-07,3979.4257
2019-06-10,3981.1174
2019-06-11,3981.148
2019-06-12,3981.3277
2019-06-13,3982.1122
2019-06-14,3982.7966
2019-06-17,3985.4552
2019-06-18,3986.5235
2019-06-19,3987.7899
2019-06-20,3988.4023
2019-06-21,3989.0576
2019-06-24,3991.2496
2019-06-25,3991.5578
2019-06-26,3990.5061
2019-06-27,3992.0176
2019-06-28,3993.2622
2019-07-01,3995.6093
2019-07-02,3996.3465
2019-07-03,3999.3038
2019-07-04,4001.4002
2019-07-05,4002.7573
2019-07-08,4005.3821
2019-07-09,4006.8852
2019-07-10,4009.7207
2019-07-11,4010.9502
2019-07-12,4012.4738
2019-07-15,4015.4835
2019-07-16,4018.8422
2019-07-17,4022.5023
2019-07-18,4023.3581
2019-07-19,4023.1439
2019-07-22,4024.4143
2019-07-23,4024.3809
2019-07-24,4024.7885
2019-07-25,4025.5358
2019-07-26,4026.2347
2019-07-29,4028.5247
2019-07-30,4030.8535
2019-07-31,4033.0479
2019-08-01,4036.5393
2019-08-02,4037.5492
2019-08-05,4040.2626
2019-08-06,4040.4543
2019-08-07,4043.2485
2019-08-08,4046.3973
2019-08-09,4047.4181
2019-08-13,4049.2676
2019-08-14,4049.1588
2019-08-16,4051.0235
2019-08-19,4053.5466
2019-08-20,4054.3711
2019-08-21,4055.4582
2019-08-22,4056.0057
2019-08-23,4056.744
2019-08-26,4059.444
2019-08-27,4060.9955
2019-08-28,4061.6488
2019-08-29,4062.6035
2019-08-30,4063.3999
2019-09-03,4067.1216
2019-09-04,4068.5983
2019-09-05,4069.0835
2019-09-06,4069.7611
2019-09-09,4072.1616
2019-09-11,4073.3738
2019-09-12,4074.3909
2019-09-13,4075.4083
2019-09-16,4077.8292
2019-09-17,4077.6242
2019-09-18,4078.329
2019-09-19,4079.2646
2019-09-20,4076.9678
2019-09-23,4079.1253
2019-09-24,4079.35
2019-09-25,4080.2472
2019-09-26,4081.9192
2019-09-27,4082.6786
2019-09-30,4086.2243
2019-10-01,4088.1697
2019-10-03,4089.831
2019-10-04,4091.1895
2019-10-07,4093.774
2019-10-09,4095.094
2019-10-10,4095.9991
2019-10-11,4097.3811
2019-10-14,4099.607
2019-10-15,4100.5496
2019-10-16,4101.6695
2019-10-17,4102.4534
2019-10-18,4103.1342
2019-10-22,4105.7837
2019-10-23,4106.5247
2019-10-24,4107.7561
2019-10-25,4108.466
2019-10-29,4111.1441
2019-10-30,4113.437
2019-10-31,4114.4383
2019-11-01,4115.088
2019-11-04,4117.1046
2019-11-05,4117.7223
2019-11-06,4117.083
2019-11-07,4117.7945
2019-11-08,4118.4667
2019-11-11,4120.8564
2019-11-13,4122.6082
2019-11-14,4123.4278
2019-11-15,4124.4226
2019-11-18,4126.3854
2019-11-19,4127.0449
2019-11-20,4127.8978
2019-11-21,4128.5649
2019-11-22,4129.247
2019-11-25,4131.1444
2019-11-26,4131.7613
2019-11-27,4132.7466
2019-11-28,4133.5488
2019-11-29,4134.6499
2019-12-02,4136.7004
2019-12-03,4137.4286
2019-12-04,4138.0105
2019-12-05,4137.1591
2019-12-06,4137.8932
2019-12-09,4140.0144
2019-12-10,4140.8362
2019-12-11,4141.6075
2019-12-12,4142.2277
2019-12-13,4142.7981
2019-12-16,4144.5725
2019-12-17,4145.1513
2019-12-18,4145.708
2019-12-19,4146.3861
2019-12-20,4146.8586
2019-12-23,4148.6422
2019-12-24,4149.2295
2019-12-26,4150.4387
2019-12-27,4151.2058
2019-12-30,4152.9985
2019-12-31,4153.5751
2020-01-01,4154.2506
2020-01-02,4155.3529
2020-01-03,4155.873
2020-01-06,4157.6608
2020-01-07,4158.2403
2020-01-08,4158.7589
2020-01-09,4159.2962
2020-01-10,4159.6197
2020-01-13,4161.2805
2020-01-14,4161.7101
2020-01-15,4162.2102
2020-01-16,4162.7975
2020-01-17,4163.4425
2020-01-20,4165.2638
2020-01-21,4165.9471
2020-01-22,4166.5799
2020-01-23,4167.2712
2020-01-24,4168.047
2020-01-27,4169.8989
2020-01-28,4170.5021
2020-01-29,4171.1131
2020-01-30,4171.7595
2020-01-31,4172.3693
2020-02-03,4174.2552
2020-02-04,4174.93
2020-02-05,4175.5676
2020-02-06,4178.0239
2020-02-07,4178.8921
2020-02-10,4181.1499
2020-02-11,4182.0429
2020-02-12,4182.7922
2020-02-13,4184.0904
2020-02-14,4184.71
2020-02-17,4186.7668
2020-02-18,4187.2739
2020-02-20,4188.3871
2020-02-24,4190.8455
2020-02-25,4191.6676
2020-02-26,4192.2986
2020-02-27,4192.7871
2020-02-28,4192.8719
2020-03-02,4194.6776
2020-03-03,4195.0644
2020-03-04,4198.9729
2020-03-05,4200.1656
2020-03-06,4200.6749
2020-03-09,4202.7078
2020-03-11,4202.8702
2020-03-12,4199.1631
2020-03-13,4195.2449
2020-03-16,4195.5139
2020-03-17,4193.9895
2020-03-18,4186.9181
2020-03-19,4164.2442
2020-03-20,4163.0671
2020-03-23,4152.1616
2020-03-24,4144.3512
2020-03-26,4156.2809
2020-03-27,4212.5014
2020-03-30,4218.4355
2020-03-31,4219.8368
2020-04-03,4223.1814
2020-04-07,4228.7396
2020-04-08,4225.2022
2020-04-09,4221.4016
2020-04-13,4222.2748
2020-04-15,4223.0994
2020-04-16,4224.6042
2020-04-17,4235.9524
2020-04-20,4241.9107
2020-04-21,4248.4573
2020-04-22,4251.0201
2020-04-23,4257.8975
2020-04-24,4253.9022
2020-04-27,4250.8959
2020-04-28,4245.0076
2020-04-29,4246.2017
2020-04-30,4250.8578
2020-05-04,4254.1526
2020-05-05,4257.3671
2020-05-06,4260.1611
2020-05-08,4264.2386
2020-05-11,4265.7032
2020-05-12,4271.4274
2020-05-13,4270.8111
2020-05-14,4271.4229
2020-05-15,4275.9992
2020-05-18,4284.9352
2020-05-19,4288.6721
2020-05-20,4289.6827
2020-05-21,4294.3552
2020-05-22,4299.3833
2020-05-26,4306.032
2020-05-27,4306.1167
2020-05-28,4305.9734
2020-05-29,4301.7625
2020-06-01,4303.6551
2020-06-02,4303.0421
2020-06-03,4303.7694
2020-06-04,4302.9475
2020-06-05,4303.6425
2020-06-08,4305.6172
2020-06-09,4305.7632
2020-06-10,4307.0927
2020-06-11,4310.1565
2020-06-12,4311.2397
2020-06-15,4315.1713
2020-06-16,4317.8417
2020-06-17,4318.5464
2020-06-18,4324.4248
2020-06-19,4326.3408
2020-06-22,4325.789
2020-06-23,4327.428
2020-06-24,4327.9788
2020-06-25,4328.6429
2020-06-26,4329.9344
2020-06-29,4329.6449
2020-06-30,4330.1984
2020-07-01,4332.0976
2020-07-02,4333.5809
2020-07-03,4336.8755
2020-07-06,4339.2371
2020-07-07,4341.1793
2020-07-08,4343.2338
2020-07-09,4344.087
2020-07-10,4345.9608
2020-07-13,4348.2801
2020-07-14,4346.9559
2020-07-15,4347.4749
2020-07-16,4347.9358
2020-07-17,4348.386
2020-07-20,4349.7322
2020-07-21,4350.8257
2020-07-22,4351.1503
2020-07-23,4351.7062
2020-07-24,4351.8154
2020-07-27,4353.5207
2020-07-28,4353.6483
2020-07-29,4353.8404
2020-07-30,4354.5685
2020-07-31,4355.1666
2020-08-03,4356.3316
2020-08-04,4357.4592
2020-08-05,4358.5009
2020-08-06,4359.1377
2020-08-07,4358.6338
2020-08-10,4360.0294
2020-08-11,4360.7977
2020-08-12,4361.3494
2020-08-13,4361.8782
2020-08-14,4362.347
2020-08-17,4363.6971
2020-08-18,4365.6229
2020-08-19,4366.3028
2020-08-20,4367.337
2020-08-21,4368.2559
2020-08-24,4369.1162
2020-08-25,4369.0401
2020-08-26,4369.8086
2020-08-27,4370.2899
2020-08-28,4370.9404
2020-08-31,4372.3045
2020-09-01,4373.4455
2020-09-02,4373.5889
2020-09-03,4373.9936
2020-09-04,4374.4488
2020-09-07,4375.9053
2020-09-08,4376.2118
2020-09-09,4376.598
2020-09-10,4376.749
2020-09-11,4377.2109
2020-09-14,4378.5847
2020-09-15,4379.0681
2020-09-16,4379.3179
2020-09-17,4379.9396
2020-09-18,4380.2814
2020-09-21,4381.6926
2020-09-22,4382.1581
2020-09-23,4382.387
2020-09-24,4382.6886
2020-09-25,4383.1713
2020-09-28,4384.6086
2020-09-29,4385.4487
2020-09-30,4386.1231
2020-10-01,4386.904
2020-10-05,4389.4847
2020-10-06,4390.6895
2020-10-07,4392.2027
2020-10-08,4393.0146
2020-10-09,4393.6484
2020-10-12,4395.1137
2020-10-13,4395.391
2020-10-14,4396.2372
2020-10-15,4396.7317
2020-10-16,4397.261
2020-10-19,4398.6908
2020-10-20,4399.2865
2020-10-21,4399.7853
2020-10-22,4400.195
2020-10-23,4400.7309
2020-10-26,4402.2426
2020-10-27,4402.6028
2020-10-28,4403.2058
2020-10-29,4403.6062
2020-11-02,4405.1472
2020-11-03,4405.5861
2020-11-04,4406.2541
2020-11-05,4406.7614
2020-11-06,4407.199
2020-11-09,4408.6502
2020-11-10,4409.1968
2020-11-11,4409.8311
2020-11-12,4410.5149
2020-11-13,4411.2065
2020-11-17,4413.0101
2020-11-18,4413.7605
2020-11-19,4414.744
